Username,Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags,clean_captions,collocated_captions,final_cleaned,hour,dayofweek,month
vans,16713423,3.16733e+18,1,"We have a long-standing history and commitment to the surfing community that is so deeply rooted in Hawaii. Like many, we’re working on understanding how we can best support the community in Maui long term. In the immediate, we’re sending donations through @hawaiicommunityfoundation. Please head over to their page if you’d like to help too.",3717,22,2023-08-11 22:56:28+00:00,2,longstanding history commitment surfing community deeply rooted hawaii like many ’ working understanding best support community maui long term immediate ’ sending donations hawaiicommunityfoundation please head page ’ like help,"['longstanding', 'history', 'commitment', 'surfing', 'community', 'deeply', 'rooted', 'hawaii', 'like', 'many', '’', 'working', 'understanding', 'best', 'support', 'community', 'maui', 'long', 'term', 'immediate', '’', 'sending', 'donations', 'hawaiicommunityfoundation', 'please', 'head', 'page', '’', 'like', 'help']",longstanding history commitment surfing community deeply rooted hawaii like many ’ working understanding best support community maui long term immediate ’ sending donations hawaiicommunityfoundation please head page ’ like help,22,4,8
vans,16713423,3.16712e+18,8,Step up your Classics game with the Stackform. Head to the link in bio to see more.,16110,31,2023-08-11 16:00:14+00:00,0,step classics game stackform head link bio see,"['step', 'classics', 'game', 'stackform', 'head', 'link_bio', 'see']",step classics game stackform head link_bio see,16,4,8
vans,16713423,3.16639e+18,8,Two pairs are better than one. Find the Style 93 in several new colorways at the link in our bio.,16528,72,2023-08-10 16:00:12+00:00,0,two pairs better one find style 93 several new colorways link bio,"['two', 'pairs', 'better', 'one', 'find', 'style', '93', 'several', 'new_colorways', 'link_bio']",two pairs better one find style 93 several new_colorways link_bio,16,3,8
vans,16713423,3.16568e+18,8,"Introducing the all-new @PerrisBenegas BMX Sk8-Hi and the @DennisEnarson BMX Slip-On. See their collection in action in Integration, live now on youtube.com/vans",7722,63,2023-08-09 16:23:46+00:00,3,introducing allnew perrisbenegas bmx sk8hi dennisenarson bmx slipon see collection action integration live youtubecomvans,"['introducing', 'allnew', 'perrisbenegas', 'bmx', 'sk8hi', 'dennisenarson', 'bmx', 'slipon', 'see', 'collection', 'action', 'integration', 'live', 'youtubecomvans']",introducing allnew perrisbenegas bmx sk8hi dennisenarson bmx slipon see collection action integration live youtubecomvans,16,2,8
vans,16713423,3.16494e+18,1,A new seasonal staple unlocked: Lowland ComfyCush JMP. Available now at the link in bio.,8229,32,2023-08-08 16:00:17+00:00,0,new seasonal staple unlocked lowland comfycush jmp available link bio,"['new_seasonal', 'staple', 'unlocked', 'lowland', 'comfycush', 'jmp', 'available_link', 'bio']",new_seasonal staple unlocked lowland comfycush jmp available_link bio,16,1,8
vans,16713423,3.16422e+18,8,@Nick_Michel makes the complex look casual on a skateboard and he brings that same ethos to his new Skate Classics collection. The Nick Michel Skate Classics collection featuring his custom take on the Skate Old Skool is available now at vans.com/skateboarding,36130,89,2023-08-07 16:12:07+00:00,2,nickmichel makes complex look casual skateboard brings ethos new skate classics collection nick michel skate classics collection featuring custom take skate old skool available vanscomskateboarding,"['nickmichel', 'makes', 'complex', 'look', 'casual', 'skateboard', 'brings', 'ethos', 'new', 'skate_classics', 'collection', 'nick', 'michel', 'skate_classics', 'collection_featuring', 'custom', 'take', 'skate', 'old_skool', 'available', 'vanscomskateboarding']",nickmichel makes complex look casual skateboard brings ethos new skate_classics collection nick michel skate_classics collection_featuring custom take skate old_skool available vanscomskateboarding,16,0,8
vans,16713423,3.16205e+18,1,Eyes on the horizon: reaching for new heights in the Knu Stack. Available at the link in bio.,35853,99,2023-08-04 16:06:59+00:00,1,eyes horizon reaching new heights knu stack available link bio,"['eyes', 'horizon', 'reaching', 'new_heights', 'knu', 'stack', 'available_link', 'bio']",eyes horizon reaching new_heights knu stack available_link bio,16,4,8
vans,16713423,3.16059e+18,8,Decked out head to toe in design details by Mikey February. Shop the full collection on vans.com/surf,20355,168,2023-08-02 16:00:11+00:00,0,decked head toe design details mikey february shop full collection vanscomsurf,"['decked', 'head', 'toe', 'design', 'details', 'mikey_february', 'shop', 'full_collection', 'vanscomsurf']",decked head toe design details mikey_february shop full_collection vanscomsurf,16,2,8
vans,16713423,3.15984e+18,8,Kickin’ it in the new Vans x Barbie collection! Discover the pieces designed to celebrate style and self-expression at the link in bio. 💗🤍 #barbie #barbiestyle⁠,165040,623,2023-08-01 15:08:10+00:00,1,kickin ’ new vans x barbie collection discover pieces designed celebrate style selfexpression link bio 💗🤍 barbie barbiestyle⁠,"['kickin', '’', 'new', 'vans_x', 'barbie', 'collection', 'discover', 'pieces', 'designed', 'celebrate', 'style', 'selfexpression', 'link_bio', '💗🤍', 'barbie', 'barbiestyle\u2060']",kickin ’ new vans_x barbie collection discover pieces designed celebrate style selfexpression link_bio 💗🤍 barbie barbiestyle⁠,15,1,8
vans,16713423,3.15923e+18,1,Cool and casual in the Lowland CC. Available at the link in bio.,10280,33,2023-07-31 18:56:32+00:00,0,cool casual lowland cc available link bio,"['cool', 'casual', 'lowland', 'cc', 'available_link', 'bio']",cool casual lowland cc available_link bio,18,0,7
vans,16713423,3.15682e+18,8,Minimalistic JJJJound style meets our Classics. The JJJJound and Vans collection is now available at the link in our bio and select Vault retailers globally.,25712,105,2023-07-28 11:01:03+00:00,0,minimalistic jjjjound style meets classics jjjjound vans collection available link bio select vault retailers globally,"['minimalistic', 'jjjjound', 'style_meets', 'classics', 'jjjjound', 'vans', 'collection_available', 'link_bio', 'select', 'vault', 'retailers', 'globally']",minimalistic jjjjound style_meets classics jjjjound vans collection_available link_bio select vault retailers globally,11,4,7
vans,16713423,3.15617e+18,8,"Step into the world of Barbie with us, a reimagined wardrobe celebrating self-expression and style. Mix and match your favorite Vans x Barbie pieces now at the link in bio.",48306,359,2023-07-27 13:28:48+00:00,3,step world barbie us reimagined wardrobe celebrating selfexpression style mix match favorite vans x barbie pieces link bio,"['step', 'world', 'barbie', 'us', 'reimagined', 'wardrobe', 'celebrating', 'selfexpression', 'style', 'mix', 'match', 'favorite', 'vans_x', 'barbie', 'pieces', 'link_bio']",step world barbie us reimagined wardrobe celebrating selfexpression style mix match favorite vans_x barbie pieces link_bio,13,3,7
vans,16713423,3.15552e+18,8,"Get ready to play, Vans x Barbie coming soon. Sign up to be notified at the link in bio. 🎀",62181,468,2023-07-26 16:00:11+00:00,3,get ready play vans x barbie coming soon sign notified link bio 🎀,"['get', 'ready', 'play', 'vans_x', 'barbie', 'coming_soon', 'sign', 'notified', 'link_bio', '🎀']",get ready play vans_x barbie coming_soon sign notified link_bio 🎀,16,2,7
vans,16713423,3.15479e+18,8,@Cocona.Hiraki styles the True White Authentic with new seasonal staples. Find new arrivals at the link in our bio.,18876,48,2023-07-25 16:00:10+00:00,0,coconahiraki styles true white authentic new seasonal staples find new arrivals link bio,"['coconahiraki_styles', 'true_white', 'authentic_new', 'seasonal_staples', 'find_new', 'arrivals_link', 'bio']",coconahiraki_styles true_white authentic_new seasonal_staples find_new arrivals_link bio,16,1,7
vans,16713423,3.15407e+18,8,"Designed for the unexpected moments, the UltraRange Neo VR3 provides a sustainably minded offering to support you along the way. Hit the link in our bio to shop.",41860,133,2023-07-24 16:00:10+00:00,0,designed unexpected moments ultrarange neo vr3 provides sustainably minded offering support along way hit link bio shop,"['designed', 'unexpected', 'moments', 'ultrarange_neo', 'vr3', 'provides', 'sustainably_minded', 'offering', 'support', 'along', 'way', 'hit_link', 'bio', 'shop']",designed unexpected moments ultrarange_neo vr3 provides sustainably_minded offering support along way hit_link bio shop,16,0,7
vans,16713423,3.15186e+18,2,"The new UltraRange Neo VR3 is here. Combining comfort, versatility and style with our VR3 sustainability standards. Find a pair at the link in bio.",14685,71,2023-07-21 14:51:11+00:00,1,new ultrarange neo vr3 combining comfort versatility style vr3 sustainability standards find pair link bio,"['new_ultrarange', 'neo_vr3', 'combining', 'comfort', 'versatility', 'style', 'vr3_sustainability', 'standards', 'find', 'pair', 'link_bio']",new_ultrarange neo_vr3 combining comfort versatility style vr3_sustainability standards find pair link_bio,14,4,7
vans,16713423,3.15117e+18,8,Checking in 🏁 with @VansSurf's @GrantNoble_. Shop Classics at the link in bio.,20736,50,2023-07-20 16:00:12+00:00,0,checking 🏁 vanssurfs grantnoble shop classics link bio,"['checking', '🏁', 'vanssurfs', 'grantnoble', 'shop', 'classics', 'link_bio']",checking 🏁 vanssurfs grantnoble shop classics link_bio,16,3,7
vans,16713423,3.14972e+18,8,"From J Bay to LA, the Mikey February Collection is ready for an all day adventure. The full collection, featuring the sustainability focused UltraRange Neo VR3, is available now on vans.com/surf",21135,84,2023-07-18 15:56:22+00:00,2,j bay la mikey february collection ready day adventure full collection featuring sustainability focused ultrarange neo vr3 available vanscomsurf,"['j', 'bay', 'la', 'mikey_february', 'collection', 'ready', 'day', 'adventure', 'full_collection', 'featuring', 'sustainability', 'focused', 'ultrarange_neo', 'vr3', 'available', 'vanscomsurf']",j bay la mikey_february collection ready day adventure full_collection featuring sustainability focused ultrarange_neo vr3 available vanscomsurf,15,1,7
vans,16713423,3.149e+18,1,Feeling electric in the Old Skool Bolt. Available now at the link in bio.,36139,122,2023-07-17 16:00:09+00:00,0,feeling electric old skool bolt available link bio,"['feeling', 'electric', 'old_skool', 'bolt', 'available_link', 'bio']",feeling electric old_skool bolt available_link bio,16,0,7
vans,16713423,3.14685e+18,8,"For our third collaboration, JJJJound applies a minimalistic aesthetic to three Classic icons, celebrating footwear staples that easily integrate into a subtle workwear uniform.
Available on JJJJound.com at 12pm EST on July 20 and vans.com/vault & select retail partners on July 28.",22864,64,2023-07-14 17:00:13+00:00,0,third collaboration jjjjound applies minimalistic aesthetic three classic icons celebrating footwear staples easily integrate subtle workwear uniform available jjjjoundcom 12pm est july 20 vanscomvault select retail partners july 28,"['third', 'collaboration', 'jjjjound', 'applies', 'minimalistic', 'aesthetic', 'three', 'classic', 'icons', 'celebrating', 'footwear', 'staples', 'easily', 'integrate', 'subtle', 'workwear', 'uniform', 'available', 'jjjjoundcom', '12pm', 'est', 'july_20', 'vanscomvault', 'select', 'retail', 'partners', 'july', '28']",third collaboration jjjjound applies minimalistic aesthetic three classic icons celebrating footwear staples easily integrate subtle workwear uniform available jjjjoundcom 12pm est july_20 vanscomvault select retail partners july 28,17,4,7
vans,16713423,3.1461e+18,8,"Beatrice Domond adds a dash of personal style to the sustainably minded and technologically-driven design of the Zahba, available now at skate shops worldwide.",17145,150,2023-07-13 16:05:19+00:00,2,beatrice domond adds dash personal style sustainably minded technologicallydriven design zahba available skate shops worldwide,"['beatrice', 'domond', 'adds', 'dash', 'personal', 'style', 'sustainably_minded', 'technologicallydriven', 'design', 'zahba', 'available', 'skate', 'shops', 'worldwide']",beatrice domond adds dash personal style sustainably_minded technologicallydriven design zahba available skate shops worldwide,16,3,7
vans,16713423,3.14538e+18,8,"Your favorite UltraRange just got better! The new UltraRange Neo VR3 comes with a new fit, comfort system, and our VR3 sustainability standards. Available at the link in our bio.",38371,140,2023-07-12 16:11:58+00:00,0,favorite ultrarange got better new ultrarange neo vr3 comes new fit comfort system vr3 sustainability standards available link bio,"['favorite', 'ultrarange', 'got', 'better', 'new_ultrarange', 'neo_vr3', 'comes', 'new', 'fit', 'comfort', 'system', 'vr3_sustainability', 'standards', 'available_link', 'bio']",favorite ultrarange got better new_ultrarange neo_vr3 comes new fit comfort system vr3_sustainability standards available_link bio,16,2,7
vans,16713423,3.14465e+18,8,The True White Authentic is a blank canvas for your creativity. How do you make it your own?,14044,35,2023-07-11 16:00:10+00:00,0,true white authentic blank canvas creativity make,"['true_white', 'authentic', 'blank', 'canvas', 'creativity', 'make']",true_white authentic blank canvas creativity make,16,1,7
vans,16713423,3.14398e+18,1,The Cruze Too: your relaxed shoe for the summer. Check it out at the link in bio.,28680,96,2023-07-10 18:00:08+00:00,0,cruze relaxed shoe summer check link bio,"['cruze', 'relaxed', 'shoe', 'summer', 'check', 'link_bio']",cruze relaxed shoe summer check link_bio,18,0,7
